Module Code,Title,Credits
LA6021,LAW OF INTERNATIONAL BUSINESS ASSOCIATIONS ,9
LA6022,COUNTER TERRORISM LAW AND INTERNATIONAL BUSINESS ,9
LA6023,LAW AND JUSTICE ,9
LA6031,LAW OF INTERNATIONAL TRADE ORGANISATIONS ,9
LA6032,GLOBAL COMPETITION LAW ,9
LA6041,COMPARATIVE PRIVATE LAW ,9
LA6042,INTERNATIONAL LABOUR LAW ,9
LA6051,PENOLOGY AND VICTIMOLOGY ,9
LA6052,CRIMINOLOGY ,9
LA6061,CONTEMPORARY CHALLENGES IN MEDICAL LAW AND ETHICS ,9
LA6062,COMPARATIVE AND EUROPEAN CRIMINAL JUSTICE ,9
LA6071,ADVANCED CONSTITUTIONAL LAW: JUDICIAL POWER AND ,9
LA6072,INTERNATIONAL TORT LAW AND BUSINESS ,9
LA6081,LAW OF TECHNOLOGY AND ARTIFICIAL INTELLIGENCE ,6
LA6082,INTERNATIONAL PERSPECTIVES ON PROPERTY LAW ,9
LA6091,LAW OF DATA GOVERNANCE AND PRIVACY ,6
LA6092,COMMERCIAL AND CORPORATE LAW ,6
LA6101,INTERNATIONAL BUSINESS TRANSACTIONS ,9
LA6102,Law of Credit and Security ,9
LA6111,Criminal Justice Processes and Sentencing ,9
LA6112,International Protection of Intellectual Property Rights ,9
LA6121,Law of the European Convention of Human Rights ,9
LA6122,Selected Topics in Legal History ,9
LA6131,Corporate Governance ,9
LA6132,International Criminal Law ,9
LA6141,CRIMINAL JUSTICE PROCESSES AND SENTENCING (ONLINE) ,9
LA6142,Policing and Human Rights ,9
LA6150,LLM Dissertation 2 ,30
LA6151,Research Assignment 1 ,9
LA6152,Research Assignment 2 ,9
LA6153,Research Assignment 3 ,9
LA6154,International Regulation of Trade ,9
LA6161,ADVANCED CRIME AND CRIMINAL JUSTICE (ONLINE) ,9
LA6162,REGULATORY CRIME ,9
LA6163,INTERNSHIP FOR LLM IN INTERNATIONAL COMMERCIAL LAW ,30
LA6171,LAW OF REGULATED DIGITAL TECHNOLOGIES ,6
LA6172,ADVANCED FAMILY LAW: STANDPOINT AND RIGHTS-BASED ,9
LA6181,LAW OF INTERNATIONAL TRADE ORGANISATIONS ,6
LA6182,USING EVIDENCE TO IMPROVE SOCIETAL OUTCOMES IN THE ,9
LA6191,LAW OF INTERNATIONAL BUSINESS ASSOCIATIONS ,6
LA6192,HATE CRIME ,9
LA6201,POLICING AND PROTECTIVE SERVICES INVESTIGATIONS IN ,9
LA6202,YOUTH CRIME ,9
LA6212,CYBERSECURITY LAW AND POLICY ,6
LA6222,POSTGRADUATE HUMAN RIGHTS LAW ONLINE ,9
LA6232,COUNTER-TERRORISM LAW AND INTERNATIONAL BUSINESS ,6
LA6242,EU-UK TRADE LAW ,6
LA6252,INTERNATIONAL CRIMINAL LAW (ONLINE) ,9
LA6262,POLICING AND HUMAN RIGHTS (ONLINE) ,9
LA6272,CONTEMPORARY ISSUES IN SPORTS LAW (ONLINE) ,9
LA6282,"TRAUMA, CONSEQUENCES AND ESSENTIAL RESPONSES ",6
LA6321,CORPORATE LAW 1 ,9
LA6322,CORPORATE LAW 2 ,9
LA6332,DISSERTATION METHODOLOGY (ONLINE) ,3
LA6422,AIR AND SPACE LAW ,6
LA6901,THE LEGAL SYSTEMS OF THE EUROPEAN UNION AND ITS ,9
LA8013,RESEARCH ETHICS ,3
LI4001,PEER TUTORING FOR LANGUAGES ,3
LI4004,MEDIA DISCOURSE ANALYSIS ,6
LI4005,LANGUAGE AND CULTURAL AWARENESS ,6
LI4006,LINGUISTICS 4: RESEARCHING LANGUAGE 2 ,6
LI4007,PROJECT 1 (BA (ED) IN LANGUAGES) ,6
LI4008,PROJECT 2 (BA (ED) IN LANGUAGES) ,6
LI4013,LINGUISTICS 3: RESEARCHING LANGUAGE 1 ,6
LI4016,"DISCOURSE ANALYSIS FOR ARTS, HUMANITIES & SOCIAL ",6
LI4017,LINGUISTICS 5: MULTILINGUALISM IN A GLOBALIZING ,6
LI4018,"LINGUISTICS 6: LANGUAGE POLICY, POLITICS AND POWER ",6
LI4023,LANGUAGE AND SOCIETY IN IRELAND ,6
LI4027,LINGUISTICS WITH TESOL FINAL YEAR PROJECT 1 ,6
LI4028,LINGUISTICS WITH TESOL FINAL YEAR PROJECT 2 ,6
LI4037,APPLIED LINGUISTICS AND THE PROFESSIONS ,6
LI4038,ADVANCED ISSUES IN APPLIED LINGUISTICS ,6
LI4095,EDUCATION (LANGUAGES) PROJECT ,18
LI4113,LANGUAGE TECHNOLOGY ,6
LI4211,LINGUISTICS 1 ,6
LI4212,LINGUISTICS 2 ,6
LI5001,LANGUAGE AND INCLUSION IN ORGANISATIONS ,6
LI5002,SOCIOLINGUISTICS OF IRISH MEDIA ,9
LI5922,LANGUAGE SYSTEMS 2 ,9
LI5931,LANGUAGE SYSTEMS 1 ,9
LI5941,INTRODUCTION TO LINGUISTICS ,3
LI6001,MATERIALS DESIGN FOR LANGUAGE TEACHING ,9
LI6002,ICT AND LANGUAGE STUDIES ,9
LI6003,APPLIED LINGUISTICS DISSERTATION ,30
LI6011,MATERIALS DEVELOPMENT FOR LANGUAGE TEACHING ,9
LI6012,LINGUISTICS FOR LANGUAGE TEACHING ,3
LI6013,APPLIED LINGUISTICS INTERNATIONAL PRAXIS ,30
LI6021,APPLIED LINGUISTICS ,9
LI6022,APPLIED LINGUISTICS EXTERNAL ACADEMIC PLACEMENT ,30
LI6031,English Language Proficiency 1 ,6
LI6032,APPLIED LINGUISTICS INTERNSHIP ,15
LI6041,TRANSLATION STUDIES: THEORIES AND APPLICATIONS ,9
LI6042,ENGLISH LANGUAGE PROFICIENCY 2 ,6
LI6051,VARIETIES OF ENGLISH ,9
LI6052,APPLIED LINGUISTICS INTERNATIONAL EXTERNAL ACADEMIC ,21
LI6062,APPLIED LINGUISTICS INTERNATIONAL EXTERNAL ACADEMIC ,9
LI6071,APPROACHES TO DISCOURSE ANALYSIS ,6
LI6072,APPLIED LINGUISTICS II ,9
LI6082,PRAGMATICS AND APPLIED LINGUISTICS ,9
LI6092,"DIGITAL CULTURES, CITIZENSHIP AND COMMUNICATION ",9
LI8001,SECOND LANGUAGE ACQUISITION ,3
LI8002,ASSESSMENT AND FEEDBACK IN TESOL ,3
LI8003,TESOL THESIS PROPOSAL ,24
LI8011,MATERIALS DEVELOPMENT FOR LANGUAGE TEACHING ,6
LI8012,CRITICAL ICT AND LANGUAGE PEDAGOGY ,6
LI8021,APPLIED SOCIOLINGUISTICS AND CORPUS ASSISTED ,6
LI8023,TESOL THESIS 1 ,24
LI8031,TESOL THESIS 2 ,30
LI8032,TESOL THESIS 3 ,30
LI8033,TESOL THESIS 4 ,30
LI8042,OBSERVATION AND FEEDBACK IN TESOL ,6
LI8052,REFLECTIVE PROFESSIONAL PORTFOLIO AND PRACTICE ,3
LI8062,CURRENT ISSUES IN TESOL RESEARCH AND PRACTICE ,3
LP4003,LANGUAGE PEDAGOGY 1 ,6
LP4004,LANGUAGE PEDAGOGY 2 ,6
LP4203,PROJECT 1 ,6
LP4204,PROJECT 2 ,6
LP4207,LAW AND EUROPEAN STUDIES PROJECT ,12
LP5001,LANGUAGE PEDAGOGY ,6
LP6004,LANGUAGE PEDAGOGY 2: THE LANGUAGE TEACHER AS ,6
LP6005,LANGUAGE AND CULTURE IN THE CLASSROOM 1 ,6
LP6011,LANGUAGE PEDAGOGY 1: THE LANGUAGE TEACHER AS ,6
LP6012,LANGUAGE PEDAGOGY 2: THE LANGUAGE TEACHER AS ,3
LP6015,LANGUAGE AND CULTURE IN THE CLASSROOM 2 ,3
LP6023,LANGUAGE PEDAGOGY 3: THE LANGUAGE TEACHER AS ,3
LP6025,LANGUAGE AND CULTURE IN THE CLASSROOM 3 ,3
LS4004,LANGUAGE IN THE CLASSROOM ,9
LS5001,LANGUAGE STUDIES 1 ,6
LS5002,LANGUAGE STUDIES 2 ,6
MG4023,Public Law 1 ,9
MG4024,Public Law 2 ,9
ML4004,WORKING WITH LANGUAGES AT HOME AND ABROAD ,6
ML4007,"MODERN LANGUAGE, LITERATURE AND FILM FINAL YEAR ",6
ML4008,"MODERN LANGUAGE, LITERATURE AND FILM FINAL YEAR ",6
ML6003,DISSERTATION (MA IN MODERN LANGUAGE STUDIES) ,30
NM4104,LAW AND ETHICS FOR NURSING AND MIDWIFERY PRACTICE ,6
OE4220,OFF CAMPUS/EXTERNAL ACADEMIC PLACEMENT 1 ,30
OE4230,OFF CAMPUS/EXTERNAL ACADEMIC PLACEMENT 2 ,30
OE4310,OFF CAMPUS/EXTERNAL ACADEMIC PLACEMENT 3 ,30
OE6002,OFF CAMPUS/EXTERNAL ACADEMIC PLACEMENT ,30
PA4001,INTRODUCTION TO PUBLIC ADMINISTRATION 1 ,6
PA4002,RESEARCH DESIGN FOR HPSS ,6
PA4003,ISSUES AND CONCEPTS IN DEVELOPMENT ,6
PA4004,WORKING FOR THE 21ST CENTURY ,12
PA4005,SEMINAR SERIES IN SUSTAINABLE DEVELOPMENT (ONLINE) ,6
PA4007,CAREERS AND INFLUENCE IN PUBLIC LEADERSHIP: ,6
PA4008,PUBLIC POLICY AND THE ENVIRONMENT ,6
PA4011,THE CIVIL AND PUBLIC SERVICE ,6
PA4012,PARA-GOVERNMENTAL ORGANISATIONS ,6
PA4013,LOCAL GOVERNMENT ,6
PA4017,SUB NATIONAL GOV. IN EUROPE:CHALLENGE AND CHANGE ,6
PA4018,THE PUBLIC POLICY PROCESS ,6
PA4021,IDEAS AND CONCEPTS IN PUBLIC ADMINISTRATION ,6
PA4022,INTRODUCTION TO PUBLIC ADMINISTRATION II ,6
PA4023,LEADERSHIP FOR THE 21ST CENTURY ,6
PA4027,FYP RESEARCH METHDOLOLOGY WORKSHOP ,6
PA4037,PUBLIC ADMINISTRATION AND SOCIAL JUSTICE ,6
PA4038,PUBLIC ADMINISTRATION IN DEMOCRATIC STATES ,6
PA4047,COMPARATIVE PUBLIC POLICY ,6
PA4048,DECENTRALISATION AND DEVELOPMENT ,6
PA4058,"CIVIL SOCIETY, CIVIC ENGAGEMENT AND PUBLIC ",6
PA4067,PUBLIC ADMINISTRATION AND LEADERSHIP FINAL YEAR ,6
PA4068,PUBLIC ADMINISTRATION AND LEADERSHIP FINAL YEAR ,6
PA5002,COMPARATIVE PUBLIC ADMINISTRATION ,9
PA5003,COLLABORATION AND LEADERSHIP FOR THE WORKPLACE ,6
PA5011,PUBLIC POLICY ANALYSIS: THEORY AND METHOD ,9
PA5012,LOCAL GOVERNMENT ,9
PA5013,PARTNERSHIP AND GOVERNANCE ,9
PA5021,COLLABORATIVE GOVERNANCE AND LEADERSHIP (ONLINE) ,9
PA5022,Dissertation ,30
PA5032,ENHANCING CRITICAL AND INNOVATIVE THINKING AND ,6
PA5101,RESEARCH METHODS FOR PRACTITIONERS ,9
PA5102,PARTNERSHIP SKILLS ,9
PA5201,INTERNATIONAL SUMMER SCHOOL ,9
PA5202,RESEARCH REPORT 2 (MA IN PARTNERSHIP STUDIES) ,12
PA5301,RESEARCH REPORT 1 (MA IN PARTNERSHIP STUDIES) ,9
PA5900,POLITICS AND PUBLIC ADMINISTRATION SUMMER SCHOOL ,6
PA6011,PUBLIC ADMINISTRATION THEORY AND PRACTICE ,9
PA6012,"EUROPEAN PUBLIC ADMINISTRATION: ACTORS, ",9
PA6013,DISSERTATION ,30
PA6020,Dissertation ,30
PA6021,PUBLIC ADMINISTRATION THEORY AND PRACTICE (ONLINE) ,9
PA6022,Dissertation ,15
PA6032,COLLABORATIVE GOVERNANCE AND LEADERSHIP ,9
PI4007,PHILOSOPHY FINAL YEAR PROJECT 1 ,6
PI4008,PHILOSOPHY FINAL YEAR PROJECT 2 ,6
PL4013,COMMUNITY DEVELOPMENT ,6
PL4017,REGIONAL DEVELOPMENT ,6
PM2032,LEGAL ISSUES ,6
PO4004,GLOBAL POLITICAL ECONOMY ,6
PO4007,"POWER, POLITICS AND SOCIAL CHANGE IN LATIN AMERICA ",6
PO4008,AFRICAN POLITICS: DEVELOPMENT AND DEMOCRACY ,6
PO4011,INTRODUCTION TO GOVERNMENT AND POLITICS ,6
PO4013,GOVERNMENT AND POLITICS IN IRELAND ,6
PO4015,GOVERNMENT AND POLITICS OF THE EU ,6
PO4016,ISSUES OF EUROPEAN INTEGRATION ,6
PO4017,POLITICS OF THE UNITED STATES ,6
PO4018,INTERNATIONAL RELATIONS ,6
PO4021,METHODS AND RESEARCH IN POLITICAL SCIENCE 1 ,6
PO4022,MODERN EUROPEAN POLITICAL THOUGHT ,6
PO4023,COMPARATIVE EUROPEAN POLITICS ,6
PO4027,INTERNATIONAL ORGANISATIONS AND GLOBAL ,6
PO4028,THE POLITICS OF ETHNIC CONFLICT ,6
PO4030,THEORIES OF DISTRIBUTIVE JUSTICE ,6
PO4032,RUSSIAN POLITICS ,6
PO4033,POLITICAL THEORY ,6
PO4038,EURPOEAN PARTY POLITICS ,6
PO4041,THE POLITICS OF OIL ,6
PO4042,METHODS AND RESEARCH IN POLITICAL SCIENCE 2 ,6
PO4043,INTRODUCTION TO IRISH POLITICS ,6
PO4048,ISSUES IN WORLD POLITICS ,6
PO4051,INTRODUCTION TO POLITICS AND INTERNATIONAL ,6
PO4052,INTRODUCTION TO POLITICS AND INTERNATIONAL ,6
PO4058,POLITICS OF THE THIRD WORLD ,6
PO4062,CONTEMPORARY MORAL ISSUES ,6
PO4067,STUDIES IN POLITICAL THOUGHT ,6
PO4068,POLITICAL LEADERSHIP ,6
PO4072,CITIZENS AND DEMOCRACY ,6
PO4077,NATIONS AND NATIONALISM IN THE MODERN WORLD ,6
PO4082,A SHORT INTRODUCTION TO CAPITALISM ,6
PO4087,"NATIONALISM, ETHNICITY AND CONFLICT ",6
PO4088,INTRODUCTION TO TERRORISM AND VIOLENT POLITICAL ,6
PO4091,INTRODUCTION TO GOVERNMENT AND POLITICS ,6
PO4092,MODERN EUROPEAN POLITICAL THOUGHT ,6
PO4093,INTERNATIONAL RELATIONS ,6
PO4094,COMPARATIVE EUROPEAN POLITICS ,6
PO4095,GOVERNMENT AND POLITICS IN EUROPE ,6
PO4096,GOVERNMENT AND POLITICS IN IRELAND ,6
PO4097,ETHNIC CONFLICT IN IRELAND AND EUROPE ,6
PO4098,ISSUES IN WORLD POLITICS ,6
PO4102,METHODS AND RESEARCH IN POLITICAL SCIENCE ,6
PO4107,"NATIONALISM, ETHNICITY AND CONFLICT ",6
PO4108,MULTICULTURALISM AND POLITICAL THEORY ,6
PO4111,INTRODUCTION TO POLITICS AND INTERNATIONAL ,6
PO4112,INTRODUCTION TO POLITICS AND INTERNATIONAL ,6
PO4117,POLICY-MAKING IN THE EUROPEAN UNION ,6
PO4118,"IRELAND AND EU MEMBERSHIP: ADAPTING POLITICS, ",6
PO4127,REGIONALISM IN WORLD POLITICS ,6
PO4147,POLITICS AND INTERNATIONAL RELATIONS FINAL YEAR ,6
PO4148,POLITICS AND INTERNATIONAL RELATIONS FINAL YEAR ,6
PO5001,GLOBAL TRANSFORMATION AND EXCLUSION ,9
PO5002,ISSUES IN INTERNATIONAL POLICY ,9
PO5003,DISSERTATION (MA IN POLITICS) ,30
PO5004,GRADUATE SEMINAR IN DEVELOPMENT ,9
PO5005,GRADUATE RESEARCH METHODS ,12
PO5006,GRADUATE SEMINAR IN PEACEBUILDING ,9
PO5007,GRADUATE SEMINAR IN INTERNATIONAL COOPERATION ,9
PO5008,INTERNATIONAL POLITICAL ECONOMY ,9
PO5009,GRADUATE SEMINAR IN COMPARATIVE POLITICS ,9
PO5010,GRADUATE SEMINAR IN EUROPEAN GOVERNANCE ,9
PO5011,POLITICS OF EUROPEAN INTEGRATION ,9
PO5012,EXTERNAL RELATIONS OF THE EUROPEAN UNION ,9
PO5013,CONFLICT ANALYSIS ,9
PO5014,MULTI LEVEL GOVERNANCE: CONCEPTS AND PRACTICE ,9
PO5015,GRADUATE SEMINAR IN CONTEMPORARY POLITICAL THEORY ,9
PO5016,GRADUATE SEMINAR IN INTERNATIONAL RELATIONS ,9
PO5017,GRADUATE SEMINAR IN INSTITUTIONS AND POLICIES OF ,9
PO5021,INTERNATIONAL RELATIONS ,9
PO5031,THE POLITICS AND POLITICAL ECONOMY OF THE ,9
PO5032,INTERNATIONAL ORGANISATION ,9
PO5041,CONTEMPORARY POLITICAL THEORY ,9
PO5042,DISSERTATION ,30
PO5051,"FUNCTION, INSTITUTIONS AND NEGOTIATIONS OF ",9
PO5052,ISSUES IN INTERNATIONAL DEVELOPMENT ,9
PO5061,LINKING RESEARCH AND PRACTICE 1 ,3
PO5062,POLITICAL RECONCILIATION IN THE AFTERMATH OF ,9
PO5071,INTERNATIONAL COOPERATION AND CONFLICT ,9
PO5072,COMPARATIVE POLITICS ,9
PO5081,ACADEMIC AND TRANSFERABLE SKILLS TRAINING ,3
PO5082,ISSUES IN CONTEMPORARY DEMOCRATIC THEORY ,9
PO5091,DEVELOPMENT THEORY ,9
PO5092,PUBLIC POLICY AND PROGRAMME MANAGEMENT ,9
PO5101,"CONFLICT, SECURITY AND DEVELOPMENT ",9
PO5102,IRELAND AND GLOBALISATION ,9
PO5112,RUSSIAN AND POST-SOVIET POLITICS ,9
PO5122,INTERNATIONAL FIELDTRIP EVALUATION AND RESEARCH ,9
PO5132,MAINSTREAMING SOCIAL INCLUSION ,9
PO5142,POLITICAL ECONOMY OF IRELAND ,9
PO5152,TERRORISM AND VIOLENT POLITICAL EXTREMISM ,9
PO5162,FOREIGN AID AND DEVELOPMENT ,9
PO5172,LINKING RESEARCH AND PRACTICE 2 ,3
PO5182,DEVELOPMENT PRACTICE AND PROGRAMME MANAGEMENT ,9
PO5192,TERRORISM AND VIOLENT POLITICAL EXTREMISM ,9
PO5212,INTERNATIONAL SECURITY ,9
PO5222,GLOBAL JUSTICE ,9
PO5232,REPRESENTATIVE DEMOCRACY IN EUROPE ,9
PO5242,PARTIES GOVERNMENT AND POLICY ,9
PO5252,COMPARATIVE CLIMATE POLICY AND POLITICS ,9
PO6001,INSTITUTIONS AND POLICIES OF THE EUROPEAN UNION ,9
PO6002,POLICIES AND POLICY MAKING IN THE EUROPEAN UNION ,9
PO6003,FINAL PROJECT - MA COMMUNITY RESEARCH ,24
PO6011,"GOVERNMENT AND GOVERNANCE:POLITICS, POLICY AND ",9
PO6012,"EUROPEAN PUBLIC ADMINISTRATION: ACTORS, ",9
PO6021,POLITICAL PRINCIPLES FOR A CULTURALLY DIVERSE WORLD ,9
PO6022,COLLABORATIVE GOVERNANCE AND LEADERSHIP ,9
PO6031,CONTEMPORARY ETHICAL ISSUES ,9
PO6032,GENDER & POLITICS ,9
PO6041,PUBLIC ADMINISTRATION THEORY AND PRACTICE ,9
PO8001,PHD PROPOSAL DEVELOPMENT 1 ,3
PO8002,PHD PROPOSAL DEVELOPMENT 2 ,3
PO8011,RESEARCH METHODS FOR PHD STUDENTS ,9
PS5101,PEACEKEEPING AND PEACEBUILDING ,9
PS5102,DISSERTATION ,30
PS5121,FEMINIST PERSPECTIVES ON CONFLICT AND DEVELOPMENT ,9
PS5131,RESEARCH METHODS ,3
RM4001,"RESEARCH METHODS IN LANGUAGES, LITERATURE AND ",6
RM4002,"RESEARCH METHODS IN LANGUAGES, LITERATURE AND ",6
RM4006,FYP RESEARCH DESIGN ,6
RM6001,RESEARCH METHODOLOGIES IN LANGUAGES AND ,3
RM6002,RESEARCH PRACTICE IN MULTILINGUAL CONTENT ,3
RM6011,RESEARCH METHODOLOGIES IN APPLIED LANGUAGE ,3
RM6021,RESEARCH METHODOLOGIES IN COMPARATIVE LITERATURE ,3
RM6031,RESEARCH METHODS IN TECHNICAL COMMUNICATION AND ,3
RM8001,RESEARCH METHODOLOGY AND PROPOSAL DEVELOPMENT ,6
RM8002,ADVANCED RESEARCH METHODOLOGY ,3
RM8022,ADVANCED RESEARCH METHODOLOGY ,6
RS4077,THEOLOGY AND RELIGIOUS STUDIES FINAL YEAR PROJECT 1 ,6
RS4078,THEOLOGY AND RELIGIOUS STUDIES FINAL YEAR PROJECT 2 ,6
SO2012,"WOMEN, WORK AND EDUCATION ",6
SO3101,"WOMEN, EQUALITY AND SOCIAL INCLUSION ",6
SO3102,RESEARCH PROJECT ,6
SO3111,METHODOLOGY ,6
SO4001,INTRODUCTION TO SOCIOLOGY ,6
SO4002,GENDER: SOCIOLOGICAL PERSPECTIVES ,6
SO4003,COLLECTING AND HARVESTING DATA IN A VIRTUAL WORLD ,6
SO4004,CONSUMING CRIME: CRIME AND POPULAR CULTURE IN 24/7 ,6
SO4006,THE SOCIOLOGY OF CRIME DEVIANCE AND SOCIAL ,6
SO4007,QUALITATIVE METHODS FOR SOCIOLOGICAL RESEARCH ,6
SO4008,SOCIOLOGY OF MEDIA AUDIENCES ,6
SO4018,SOCIO-ECONOMIC CHANGE; DEPENDENCY AND ,6
SO4021,DATA LITERACY FOR THE 21ST CENTURY ,6
SO4022,Understanding Media Audiences ,6
SO4023,SOCIOLOGICAL THEORY ,6
SO4025,QUANTITATIVE RESEARCH METHODS ,6
SO4027,GENDER AND EMPLOYMENT: CONTINUITY AND CHANGE ,6
SO4028,QUALITATIVE RESEARCH METHODS ,6
SO4032,INTRODUCTION TO SOCIOLOGY 2 ,6
SO4033,SOCIOLOGY OF MEDIA ,6
SO4035,SOCIOLOGY OF ORGANISATIONS ,6
SO4036,CONTEMPORARY SOCIOLOGICAL THEORY ,6
SO4037,QUALITATIVE METHODS FOR SOCIOLOGICAL RESEARCH ,6
SO4038,"TECHNOLOGY, SOCIAL INNOVATION AND GENDER ",6
SO4042,VIOLENCE IN SOCIETY ,6
SO4045,GENDER AND POPULAR CULTURE ,6
SO4046,QUANTITATIVE METHODS FOR SOCIOLOGICAL RESEARCH ,6
SO4047,SOCIOLOGY OF THE WELFARE STATE ,6
SO4048,"WOMEN, WELFARE AND THE STATE ",6
SO4052,SOCIOLOGY OF RACE AND RACISMS ,6
SO4053,INVESTIGATING SOCAL REALITY ,6
SO4056,"HATE CRIME: ROOTS, REALITIES AND REDRESS ",6
SO4057,SOCIOLOGY OF HEALTH AND ILLNESS ,6
SO4058,"HEALTH CARE:IDEOLOGIES, STRUCTURES AND PROCESSES ",6
SO4063,INTRODUCTION TO SOCIAL RESEARCH METHODS ,6
SO4066,SOCIOLOGY OF INDIGENOUS MINCéIRì/PAVEE (IRISH ,6
SO4067,SOCIOLOGY OF WORK ,6
SO4068,"LAW, CRIME AND SOCIETY ",6
SO4073,CLASSIC SOCIOLOGICAL THEORY ,6
SO4076,PERCEPTIONS OF ECONOMIC AND GENDER INEQUALITY ,6
SO4077,SOCIOLOGY OF YOUTH ,6
SO4078,INEQUALITY AND SOCIAL EXCLUSION ,6
SO4082,POLITICAL SOCIOLOGY ,6
SO4083,INTRODUCTION TO ECONOMIC SOCIOLOGY ,6
SO4087,SOCIAL TRENDS AND SOCIOLOGICAL RESEARCH ,6
SO4088,SOCIOLOGY OF GLOBALISATION ,6
SO4091,INTRODUCTION TO SOCIOLOGY ,6
SO4092,CONTEMPORARY EUROPEAN SOCIETY ,6
SO4093,INVESTIGATING SOCIAL REALITY ,6
SO4094,SOCIOLOGICAL THEORY ,6
SO4095,SOCIOLOGY OF MEDIA ,6
SO4096,ISSUES IN CONTEMPORARY IRISH SOCIETY ,6
SO4097,SOCIO-ECONOMIC CHANGE ,6
SO4098,INEQUALITY AND SOCIAL EXCLUSION ,6
SO4099,"HEALTH CARE : IDEOLOGIES, STRUCTURES AND ",6
SO4107,PROJECT MANAGING SOCIAL RESEARCH IN ACTION ,6
SO4108,SOCIOLOGICAL APPROACHES TO GENDER AND ,6
SO4118,SOCIOLOGY OF GENDER AND POPULAR CULTURE ,6
SO4122,GATHERING DATA: META ISSUES AND CONTEMPORARY ,6
SO4128,SOCIOLOGY OF THE INTERNET ,6
SO4132,"COMPARATIVE EUROPEAN MIGRATION, THEORY, PRACTICE ",6
SO4138,SOCIOLOGY OF RELIGION ,6
SO4148,SOCIOLOGY OF POWER: THE RELATIONAL AND PRACTICE ,6
SO4158,SOCIOLOGY OF HIGHER EDUCATION ,6
SO4168,THE SOCIOLOGY OF MENTAL HEALTH AND ILLNESS ,6
SO4178,THE SOCIOLOGY OF THE BODY ,6
SO4188,"SOCIOLOGY OF RELATIONSHIPS, MARRIAGE AND THE ",6
SO4208,SOCIOLOGY OF LOVE AND ITS DARK SIDE ,6
SO4218,SOCIOLOGICAL PERSPECTIVES SEMINAR SERIES ,6
SO4227,SOCIOLOGY FINAL YEAR PROJECT 1 ,6
SO4228,SOCIOLOGY FINAL YEAR PROJECT 2 ,6
SO4238,SOCIOLOGICAL PERSPECTIVES ON CRIMINAL JUSTICE ,6
SO4902,INTRODUCTION TO SOCIOLOGY II ,6
SO4903,INTRODUCTION TO SOCIAL RESEARCH METHODS ,6
SO4905,SOCIOLOGY OF WORK ,6
SO4906,QUANTITATIVE METHODS FOR SOCIOLOGICAL RESEARCH ,6
SO4908,SOCIOLOGY OF THE WELFARE STATE ,6
SO5002,RESEARCHING IRISH MEDIA AUDIENCES ,9
SO5031,QUALITATIVE RESEARCH METHODS 1 ,9
SO5032,QUANTITATIVE RESEARCH METHODS 2 ,9
SO5041,QUANTITATIVE RESEARCH METHODS 1 ,9
SO5042,QUALITATIVE RESEARCH METHODS 2 ,9
SO5051,RESEARCHING SOCIAL EXCLUSION ,9
SO5052,RESEARCHING SOCIAL EXCLUSION 2 ,9
SO5061,RESEARCHING SOCIAL CHANGE ,9
SO5062,RESEARCHING SOCIAL CHANGE 2 ,9
SO5072,RESEARCHING HEALTH AND ILLNESS ,9
SO5082,DISSERTATION ,6
SO5083,DISSERTATION ,30
SO5092,SOCIOLOGICAL DEBATES ,9
SO5102,INEQUALITY AND SOCIAL EXCLUSION (ONLINE) ,6
SO6001,MA DISSERTATION PROPOSAL WORKSHOP ,3
SO6002,MA DISSERTATION RESEARCH WORKSHOP ,3
SO6003,DISSERTATION ,30
SO6004,ADVANCED TOPICS IN THE SOCIOLOGY OF HEALTH AND ,9
SO6006,MSC DISSERTATION PART TIME SUMMER 2 ,21
SO6011,THE SOCIOLOGY OF YOUTH AND COMMUNITY ,9
SO6012,"THE SOCIOLOGY OF REGENERATION: THEORY, POLICY AND ",9
SO6013,"DISSERTATION (MA GENDER, CULTURE AND SOCIETY) ",30
SO6021,"THEORETICAL APPROACHES TO GENDER, CULTURE AND ",9
SO6022,PRACTITIONER-LED SEMINARS: CRITICAL PERSPECTIVES ,3
SO6023,"MA, YOUTH, COMMUNITY AND SOCIAL REGENERATION ",30
SO6031,FEMINIST APPROACHES TO RESEARCH ,3
SO6032,USING THEORETICAL FRAMEWORKS IN SOCIOLOGICAL ,9
SO6033,MSC DISSERTATION - PT SUMMER 1 ,9
SO6041,PRACTITIONER-LED WORKSHOPS ON YOUTH AND ,9
SO6042,"FEMINISM(S), DIASPORA AND MULTICULTURALISM ",9
SO6043,MSC DISSERTATION - FULL TIME ,30
SO6051,PREPARING FOR THE STUDENT INTERNSHIP ,3
SO6061,URBAN SOCIOLOGY AND STRATIFICATION OF PLACE ,9
SO6062,"LIFE CHANCES: STRATIFICATION, INEQUALITY, AND ",9
SO6071,SOCIOLOGY OF COMMUNITY AND COMMUNITY ,9
SO6072,SOCIOLOGY OF POPULAR CULTURE 2 ,9
SO6081,STATE AND SOCIETY: POLITICAL SOCIOLOGY IN ACTION ,9
SO6082,INTRODUCTION TO SOCIOLOGICAL CRIMINOLOGY ,9
SO6092,SOCIOLOGY OF FAMILIES AND THE LIFE COURSE ,9
SO6102,"SELECTED ISSUES IN GENDER, CULTURE AND SOCIETY ",9
SO6112,CONTEMPORARY ISSUES IN SOCIOLOGICAL THOUGHT ,9
